date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment
2020-09-22,1355,4660.54,1098.96,0.25,3032.44,normal,622.0,0.58,215.86
2020-10-22,1842,2384.25,3799.43,0.39,2713.04,recession,787.0,0.14,549.54
2020-11-21,1690,3286.94,3863.16,0.4,3306.71,inflation,779.0,0.31,437.4
2020-12-21,1387,4244.86,3184.46,0.29,2181.0,normal,587.0,0.32,735.04
2021-01-20,1663,3007.28,1754.01,0.19,2070.83,normal,644.0,0.36,396.32
2021-02-19,1403,3022.18,3194.35,0.26,3488.37,inflation,670.0,0.43,490.28
2021-03-21,1272,3917.15,3508.59,0.27,2791.3,recession,607.0,0.19,401.86
2021-04-20,1447,2020.14,2332.49,0.33,2101.46,normal,648.0,0.39,503.84
2021-05-20,1939,4331.97,2657.92,0.23,3543.98,inflation,710.0,0.35,336.06
2021-06-19,1272,5027.23,2414.2,0.19,2370.73,normal,654.0,0.47,799.65
2021-07-19,1992,3643.48,2570.2,0.26,3177.48,inflation,748.0,0.57,611.68
2021-08-18,1033,4326.45,4967.23,0.3,3077.25,normal,729.0,0.13,353.56
2021-09-17,1199,2067.72,2710.95,0.12,3783.45,normal,622.0,0.2,250.13
2021-10-17,1010,3496.37,3863.84,0.19,2388.69,normal,608.0,0.25,736.24
2021-11-16,1536,4095.6,3810.03,0.14,3334.69,normal,707.0,0.24,554.72
2021-12-16,1479,3574.03,2144.65,0.11,3056.15,normal,704.0,0.54,472.59
2022-01-15,1058,2808.94,3056.73,0.13,2812.41,normal,684.0,0.45,392.4
2022-02-14,1047,2963.77,3715.67,0.24,3239.8,inflation,631.0,0.45,445.48
2022-03-16,1267,2534.09,2596.83,0.35,2561.79,recession,664.0,0.33,799.93
2022-04-15,1296,2746.43,2782.97,0.11,3347.0,normal,674.0,0.24,493.07
2022-05-15,1608,3976.21,2736.73,0.08,2872.86,normal,692.0,0.31,508.76
2022-06-14,1690,5293.22,2753.24,0.09,2937.19,normal,847.0,0.43,496.95
2022-07-14,1046,4848.26,3714.85,0.19,2898.64,recession,777.0,0.58,607.89
2022-08-13,1723,2878.18,3645.56,0.37,1598.06,normal,656.0,0.23,519.37
2022-09-12,1692,3067.71,3713.18,0.24,2657.7,normal,666.0,0.35,718.05
2022-10-12,1741,6707.56,1816.45,0.1,1706.52,normal,699.0,0.25,675.57
2022-11-11,1012,5047.92,2324.62,0.05,1805.49,inflation,699.0,0.43,130.35
2022-12-11,1044,2851.45,1496.69,0.08,3386.92,normal,645.0,0.41,770.34
2023-01-10,1453,3697.69,1940.3,0.2,2451.8,recession,738.0,0.47,363.1
2023-02-09,1156,3337.46,3217.08,0.11,3114.39,recession,655.0,0.11,409.77
2023-03-11,1490,4633.39,2550.73,0.4,2841.49,normal,658.0,0.45,712.69
2023-04-10,1406,4073.05,3469.8,0.29,3029.37,normal,615.0,0.32,467.51
2023-05-10,1624,4229.99,3358.25,0.22,2892.49,normal,745.0,0.32,447.78
2023-06-09,1407,3875.22,2333.25,0.22,3223.4,normal,702.0,0.57,632.06
2023-07-09,1136,1614.72,2933.36,0.15,2805.56,recession,714.0,0.26,350.78
2023-08-08,1337,6471.53,2312.55,0.24,3434.23,recession,688.0,0.21,607.48
2023-09-07,1898,4064.91,2974.73,0.37,2656.61,normal,681.0,0.4,244.79
2023-10-07,1192,4153.46,2379.73,0.11,2829.91,recession,688.0,0.44,545.3
2023-11-06,1607,4085.13,3709.59,0.14,3127.78,recession,608.0,0.46,464.2
2019-01-01,1530,3348.85,3000.73,0.31,2887.71,normal,721.0,0.6,380.74
2019-01-31,1452,4614.66,4071.72,0.34,2531.7,recession,729.0,0.33,772.85
2019-03-02,1118,3227.28,3351.54,0.32,2828.91,normal,754.0,0.35,833.5
2019-04-01,1909,4711.02,3160.8,0.09,2591.07,normal,680.0,0.27,503.98
2019-05-01,1001,4301.38,1671.02,0.15,2845.22,inflation,760.0,0.53,825.8
2019-05-31,1926,4766.74,2244.08,0.33,3137.3,recession,743.0,0.45,688.97
2019-06-30,1852,4389.62,1513.48,0.4,2693.28,inflation,644.0,0.23,488.27
2019-07-30,1434,4546.92,3494.64,0.11,2730.19,normal,573.0,0.5,489.36
2019-08-29,1973,5103.96,2071.57,0.3,2494.09,inflation,656.0,0.3,489.04
2019-09-28,1606,4053.47,4006.81,0.14,2391.93,normal,622.0,0.31,491.23
2019-10-28,1423,2997.24,3451.1,0.12,3040.04,normal,675.0,0.28,701.31
2019-11-27,1510,3379.99,3446.95,0.28,2849.9,normal,696.0,0.39,458.86
2019-12-27,1930,3083.05,4311.23,0.08,3384.32,inflation,695.0,0.32,362.5
2020-01-26,1703,3363.59,2688.39,0.24,2058.94,recession,765.0,0.59,285.74
2020-02-25,1775,4052.79,2859.19,0.08,2786.93,normal,613.0,0.15,108.61
2020-03-26,1667,4374.68,3464.74,0.31,3000.42,normal,663.0,0.45,618.71
2020-04-25,1884,3676.37,1911.12,0.3,2559.83,normal,703.0,0.44,920.41
2020-05-25,1140,4695.57,2806.19,0.1,2240.5,normal,715.0,0.54,336.8
2020-06-24,1079,3905.77,2526.37,0.17,2404.92,normal,689.0,0.57,462.02
2020-07-24,1108,5735.6,2579.09,0.31,2028.29,normal,639.0,0.16,495.69
2020-08-23,1934,4430.2,3398.7,0.22,2466.19,recession,657.0,0.1,483.05
2020-09-22,1963,3313.54,4702.81,0.32,3501.48,recession,607.0,0.3,548.36
2020-10-22,1097,4058.03,3926.13,0.15,3108.49,normal,603.0,0.13,210.2
2020-11-21,1425,3643.13,3477.74,0.09,3045.19,normal,617.0,0.46,0.0
2020-12-21,1035,2099.6,4208.1,0.29,4038.47,recession,696.0,0.42,151.14
2021-01-20,1729,3494.72,3054.29,0.13,2364.0,normal,663.0,0.31,314.63
2021-02-19,1694,3887.49,1896.1,0.39,2912.79,inflation,727.0,0.53,520.56
2021-03-21,1009,3751.52,2984.54,0.19,2719.39,inflation,629.0,0.58,421.5
2021-04-20,1998,5075.96,1993.4,0.24,3256.95,normal,690.0,0.59,586.24
2021-05-20,1999,3294.98,3410.53,0.28,2859.43,recession,757.0,0.51,436.89
2021-06-19,1892,2298.41,3206.4,0.05,1981.61,normal,694.0,0.38,536.02
2021-07-19,1755,4675.74,3354.49,0.37,2828.38,normal,678.0,0.43,541.6
2021-08-18,1354,4056.35,2356.37,0.08,2768.56,normal,691.0,0.36,435.63
2021-09-17,1521,4685.76,2810.71,0.34,3239.07,inflation,649.0,0.12,598.9
2021-10-17,1271,4977.35,2036.96,0.29,3143.3,recession,753.0,0.6,349.66
2021-11-16,1622,4273.35,1621.95,0.32,3404.88,normal,608.0,0.46,313.75
2021-12-16,1354,3494.96,3407.34,0.15,3847.28,inflation,789.0,0.14,339.48
2022-01-15,1095,4543.78,2845.01,0.29,2970.76,inflation,601.0,0.29,822.61
2022-02-14,1660,5528.53,3360.99,0.13,1913.92,normal,607.0,0.54,567.11
2022-03-16,1737,4817.76,3645.15,0.16,2243.17,recession,724.0,0.25,688.21
2022-04-15,1571,3917.81,2376.96,0.15,3277.53,recession,766.0,0.58,943.99
2022-05-15,1294,5141.31,4833.38,0.1,3309.57,normal,673.0,0.3,636.96
2022-06-14,1949,3115.15,2762.38,0.07,2361.78,normal,761.0,0.3,515.48
2022-07-14,1779,4666.89,1994.19,0.31,3632.74,inflation,567.0,0.59,491.25
2022-08-13,1192,3248.15,3728.25,0.15,2812.04,normal,655.0,0.17,364.76
2022-09-12,1383,3731.59,2505.95,0.09,2322.42,recession,605.0,0.49,233.63
2022-10-12,1518,3263.77,3183.38,0.12,2350.28,normal,631.0,0.56,497.82
2022-11-11,1901,4607.72,2172.89,0.19,2606.41,inflation,734.0,0.56,418.91
2022-12-11,1664,4826.8,3189.31,0.27,2901.75,normal,656.0,0.5,458.44
2023-01-10,1543,4103.19,4148.24,0.18,2828.83,normal,705.0,0.23,356.06
2023-02-09,1494,2663.92,4313.45,0.16,2761.14,normal,583.0,0.12,687.23
2023-03-11,1987,4800.06,1963.21,0.18,2162.12,recession,687.0,0.4,718.61
2023-04-10,1877,6147.71,4363.65,0.15,3249.74,inflation,716.0,0.4,897.7
2023-05-10,1314,4385.22,2978.25,0.21,2224.66,recession,635.0,0.32,394.18
2023-06-09,1841,4204.23,2972.51,0.34,2436.48,normal,726.0,0.28,377.21
2023-07-09,1445,4819.52,3501.91,0.23,2376.83,normal,727.0,0.26,489.85
2023-08-08,1270,3710.49,3633.41,0.27,2624.29,normal,705.0,0.38,796.19
2023-09-07,1626,4088.05,3161.43,0.3,3451.91,normal,657.0,0.28,745.27
2023-10-07,1899,6398.69,4022.54,0.36,1700.95,normal,746.0,0.32,545.66
2023-11-06,1961,6130.53,2355.21,0.31,1752.34,normal,625.0,0.39,377.35
2019-01-01,1720,3816.71,4674.74,0.37,2947.07,normal,813.0,0.22,618.08
2019-01-31,1878,4423.41,2900.19,0.08,3457.16,normal,658.0,0.32,999.11
2019-03-02,1864,3706.82,3881.34,0.26,3122.51,inflation,631.0,0.36,612.25
2019-04-01,1415,3054.59,3320.75,0.2,2638.09,normal,674.0,0.23,345.04
2019-05-01,1707,4231.51,1897.87,0.31,2309.95,inflation,706.0,0.23,563.13
2019-05-31,1921,2889.92,4189.15,0.25,2757.7,recession,642.0,0.59,543.53
2019-06-30,1287,4918.62,2495.46,0.25,2819.8,inflation,737.0,0.33,328.05
2019-07-30,1344,3266.03,3162.23,0.15,2784.68,normal,638.0,0.44,449.04
2019-08-29,1970,6847.04,3906.19,0.39,1920.98,normal,718.0,0.1,450.95
2019-09-28,1105,4897.52,2716.08,0.35,3564.76,normal,612.0,0.18,560.64
2019-10-28,1752,3006.83,2995.2,0.07,3482.78,normal,673.0,0.39,769.17
2019-11-27,1551,4457.09,3930.75,0.13,3484.69,inflation,675.0,0.48,550.97
2019-12-27,1075,3229.27,3232.55,0.4,1719.16,normal,596.0,0.39,723.0
2020-01-26,1268,4118.27,2496.65,0.28,2563.67,normal,604.0,0.17,535.37
2020-02-25,1097,3814.7,2436.64,0.2,2889.7,normal,605.0,0.36,362.91
2020-03-26,1274,1346.96,3085.74,0.3,2640.98,inflation,742.0,0.46,409.03
2020-04-25,1313,4159.08,3558.11,0.15,2985.75,recession,605.0,0.21,474.77
2020-05-25,1052,4385.47,2898.22,0.19,2321.21,normal,638.0,0.15,127.53
2020-06-24,1587,2655.04,1722.57,0.06,3639.39,normal,701.0,0.33,371.84
2020-07-24,1775,4107.0,2575.75,0.16,3011.21,normal,563.0,0.5,705.39
2020-08-23,1006,4101.85,2935.32,0.38,3409.86,recession,608.0,0.11,176.22
2020-09-22,1801,5810.44,2797.09,0.15,2946.61,normal,668.0,0.1,684.83
2020-10-22,1321,2883.01,3746.28,0.31,2227.46,normal,741.0,0.49,848.98
2020-11-21,1390,3205.32,2136.44,0.25,2567.61,inflation,635.0,0.16,550.25
2020-12-21,1617,4818.75,3073.84,0.09,2721.71,normal,647.0,0.45,667.79
2021-01-20,1802,2755.45,2302.99,0.35,1882.96,normal,651.0,0.48,552.8
2021-02-19,1433,4459.03,2532.93,0.24,3752.94,recession,741.0,0.2,395.85
2021-03-21,1475,5162.02,4104.71,0.28,3498.9,inflation,670.0,0.12,614.22
2021-04-20,1092,3966.3,3114.97,0.3,2121.94,recession,651.0,0.51,536.9
2021-05-20,1993,4343.65,3986.25,0.34,3611.01,recession,669.0,0.37,450.61
2021-06-19,1308,4248.11,2131.51,0.1,3344.46,inflation,669.0,0.56,412.01
2021-07-19,1852,3200.14,3695.42,0.33,2995.36,inflation,764.0,0.31,130.95
2021-08-18,1584,4445.12,2184.64,0.18,3280.53,normal,710.0,0.56,533.8
2021-09-17,1155,4176.33,3309.43,0.25,2199.51,recession,664.0,0.22,411.23
2021-10-17,1465,5655.8,2328.18,0.17,2441.63,recession,663.0,0.59,603.25
2021-11-16,1668,6528.31,3567.26,0.11,4195.21,normal,676.0,0.51,507.94
2021-12-16,1476,6768.22,3576.71,0.31,2549.57,normal,715.0,0.54,670.44
2022-01-15,1125,2979.52,5236.64,0.29,2809.77,recession,664.0,0.13,819.59
2022-02-14,1459,4147.24,3104.08,0.25,2452.09,inflation,656.0,0.23,633.07
2022-03-16,1467,5065.61,3998.17,0.35,3671.81,inflation,698.0,0.32,612.35
2022-04-15,1328,4502.18,3928.08,0.27,2635.51,inflation,668.0,0.15,584.56
2022-05-15,1867,4023.22,2234.86,0.28,2903.16,recession,621.0,0.25,244.69
2022-06-14,1329,4218.27,820.0,0.35,2965.9,recession,734.0,0.12,810.22
2022-07-14,1268,3935.86,2877.91,0.27,3840.85,normal,666.0,0.47,579.74
2022-08-13,1571,3959.13,2506.97,0.37,2989.43,recession,626.0,0.31,704.35
2022-09-12,1355,3810.97,2585.32,0.14,3269.94,recession,592.0,0.46,319.61
2022-10-12,1681,5005.06,2421.18,0.3,1916.07,normal,654.0,0.16,513.19
2022-11-11,1470,5019.59,4036.0,0.16,3032.5,normal,675.0,0.35,567.52
2022-12-11,1511,5058.46,3863.76,0.25,2981.48,normal,546.0,0.2,423.16
2023-01-10,1158,2992.75,3377.14,0.17,2919.13,recession,635.0,0.14,685.28
2023-02-09,1213,4506.97,2815.09,0.21,3386.98,normal,710.0,0.38,629.09
2023-03-11,1304,4174.95,3191.07,0.2,2580.12,normal,635.0,0.46,376.82
2023-04-10,1097,1592.19,2720.16,0.33,2255.14,inflation,672.0,0.48,499.2
2023-05-10,1250,4437.84,2553.31,0.14,1946.94,recession,707.0,0.17,504.39
2023-06-09,1028,3041.88,1357.22,0.33,3334.79,normal,725.0,0.28,428.2
2023-07-09,1455,3413.57,2147.13,0.38,3145.49,inflation,683.0,0.56,547.79
2023-08-08,1142,3619.99,4167.6,0.22,3705.39,recession,653.0,0.33,789.42
2023-09-07,1513,3970.83,2176.47,0.25,2483.43,normal,685.0,0.4,709.49
2023-10-07,1575,4786.91,2609.64,0.34,2861.68,normal,807.0,0.49,634.97
2023-11-06,1280,5019.85,3903.22,0.22,2802.2,normal,688.0,0.35,319.4
2019-01-01,1097,3693.96,4150.94,0.31,2558.6,inflation,696.0,0.55,413.66
2019-01-31,1951,3879.11,3075.42,0.18,2775.74,inflation,800.0,0.59,829.8
2019-03-02,1055,5020.37,4119.83,0.13,3144.8,normal,643.0,0.32,182.52
2019-04-01,1571,4159.49,3346.57,0.21,2566.44,normal,629.0,0.2,447.63
2019-05-01,1921,5547.65,2672.09,0.19,2714.93,normal,718.0,0.21,566.76
2019-05-31,1770,3799.41,3409.29,0.21,2103.96,recession,766.0,0.32,265.73
2019-06-30,1915,2844.51,2201.04,0.28,3359.04,inflation,717.0,0.17,307.45
2019-07-30,1819,3908.07,4207.54,0.32,2744.19,recession,749.0,0.33,409.84
2019-08-29,1045,5263.54,2606.32,0.13,2888.43,recession,663.0,0.34,439.34
2019-09-28,1309,2578.67,2666.67,0.32,3519.54,recession,605.0,0.56,361.18
2019-10-28,1684,3143.62,2770.44,0.07,2729.98,normal,706.0,0.58,769.16
2019-11-27,1310,4688.27,2886.49,0.07,3149.38,normal,653.0,0.14,516.05
2019-12-27,1515,4263.13,1756.35,0.38,3083.67,recession,649.0,0.39,366.24
2020-01-26,1101,4600.5,2374.79,0.1,1881.59,inflation,660.0,0.39,455.62
2020-02-25,1000,3381.06,2088.04,0.35,2127.41,inflation,616.0,0.52,914.31
2020-03-26,1681,5312.2,2953.76,0.16,2769.19,normal,675.0,0.32,233.87
2020-04-25,1789,4438.58,2404.56,0.33,1888.02,normal,571.0,0.21,696.45
2020-05-25,1763,5136.21,4502.06,0.2,2634.13,inflation,635.0,0.53,443.15
2020-06-24,1296,4976.74,3818.98,0.11,2868.82,inflation,763.0,0.47,607.55
2020-07-24,1603,2400.71,4244.68,0.29,2498.93,recession,667.0,0.19,499.06
2020-08-23,1579,3906.18,3308.35,0.2,2544.63,inflation,766.0,0.3,711.36
2020-09-22,1879,3813.81,2097.91,0.27,2880.1,normal,727.0,0.55,583.15
2020-10-22,1079,3594.22,1148.93,0.17,2800.76,normal,796.0,0.49,884.56
2020-11-21,1869,5428.81,4017.02,0.16,1810.43,normal,721.0,0.44,774.39
2020-12-21,1473,2814.78,3013.79,0.39,2956.95,normal,625.0,0.19,386.71
2021-01-20,1631,2199.15,3727.1,0.27,2929.58,normal,761.0,0.18,548.25
2021-02-19,1722,3920.93,4279.01,0.13,2866.05,normal,648.0,0.44,107.55
2021-03-21,1598,5838.11,2553.87,0.3,2958.07,inflation,699.0,0.23,548.65
2021-04-20,1711,2189.55,2535.24,0.23,2722.12,normal,652.0,0.34,332.8
2021-05-20,1770,4092.78,2170.1,0.25,2732.78,recession,775.0,0.46,636.61
2021-06-19,1438,4044.89,3931.32,0.12,2357.84,inflation,694.0,0.55,512.05
2021-07-19,1827,4257.04,2910.4,0.22,2668.49,normal,768.0,0.2,433.48
2021-08-18,1771,4628.7,2991.48,0.19,2118.11,normal,649.0,0.46,358.44
2021-09-17,1659,4352.82,3150.71,0.12,1930.75,normal,563.0,0.38,569.76
2021-10-17,1929,3370.26,2595.71,0.36,2606.29,inflation,651.0,0.17,386.21
2021-11-16,1223,3501.5,3281.56,0.14,3508.61,recession,718.0,0.52,740.63
2021-12-16,1814,4056.63,2785.44,0.3,2869.68,normal,775.0,0.56,308.31
2022-01-15,1929,3620.88,3298.98,0.32,2812.08,normal,677.0,0.37,513.96
2022-02-14,1753,4795.36,3075.58,0.22,2778.83,normal,591.0,0.28,722.63
2022-03-16,1483,4037.64,3110.89,0.33,3173.99,normal,586.0,0.2,867.33
2022-04-15,1331,4275.82,2851.95,0.37,2554.44,inflation,642.0,0.41,344.75
2022-05-15,1104,3733.2,2285.78,0.22,3123.84,normal,716.0,0.41,527.17
2022-06-14,1809,5140.81,3352.44,0.2,3127.71,normal,763.0,0.34,259.2
2022-07-14,1421,4445.3,3861.94,0.36,3003.68,recession,710.0,0.22,284.59
2022-08-13,1731,5532.98,4479.33,0.06,3041.13,normal,683.0,0.56,645.68
2022-09-12,1990,3429.75,2948.37,0.19,2480.78,recession,759.0,0.24,400.34
2022-10-12,1347,2513.68,3305.56,0.34,3146.13,recession,615.0,0.44,244.78
2022-11-11,1959,4359.38,3964.36,0.25,3010.92,normal,668.0,0.39,604.31
2022-12-11,1957,4650.45,1850.84,0.19,2768.65,normal,643.0,0.4,399.72
2023-01-10,1189,3817.12,2275.46,0.3,3407.94,recession,663.0,0.31,663.54
2023-02-09,1945,5730.31,3437.21,0.24,2697.35,normal,593.0,0.31,850.62
2023-03-11,1481,4295.32,3401.28,0.21,2518.62,normal,748.0,0.53,485.04
2023-04-10,1880,3519.24,3680.73,0.36,2427.39,normal,686.0,0.55,563.5
2023-05-10,1031,4692.73,3233.03,0.15,3456.97,normal,689.0,0.27,462.91
2023-06-09,1066,4067.52,2794.36,0.08,2498.59,recession,695.0,0.24,486.25
2023-07-09,1077,4526.31,3865.95,0.2,2535.7,normal,634.0,0.18,424.93
2023-08-08,1743,5448.36,2540.96,0.38,3504.31,inflation,696.0,0.13,438.69
2023-09-07,1254,6438.55,3095.67,0.11,2837.72,normal,750.0,0.25,476.9
2023-10-07,1126,4832.32,3022.15,0.35,2763.64,recession,670.0,0.17,376.52
2023-11-06,1743,5293.43,3244.6,0.21,3186.01,normal,675.0,0.24,446.59
2019-01-01,1288,2157.06,3956.38,0.06,3239.51,normal,618.0,0.49,267.83
2019-01-31,1203,3092.56,2392.35,0.36,1669.36,inflation,687.0,0.56,516.91
2019-03-02,1384,4401.63,3351.32,0.09,3361.76,recession,617.0,0.5,687.69
2019-04-01,1532,3718.77,3712.66,0.3,3153.8,normal,618.0,0.52,591.62
2019-05-01,1253,1336.44,2385.3,0.3,2456.47,normal,647.0,0.46,861.32
2019-05-31,1137,5257.3,2692.63,0.37,2947.28,normal,641.0,0.41,849.24
2019-06-30,1177,4130.08,2204.49,0.16,2704.44,normal,603.0,0.15,623.82
2019-07-30,1933,5030.32,2995.05,0.39,2375.16,inflation,729.0,0.59,447.37
2019-08-29,1297,3759.87,3993.16,0.15,2931.08,recession,674.0,0.27,257.09
2019-09-28,1019,6272.02,3516.79,0.38,2664.64,inflation,559.0,0.55,727.15
2019-10-28,1821,5360.33,3361.21,0.21,2575.07,normal,789.0,0.27,567.66
2019-11-27,1842,3148.12,2926.14,0.19,2938.43,recession,756.0,0.43,489.6
2019-12-27,1917,2947.45,3373.17,0.32,2670.61,recession,762.0,0.27,803.49
2020-01-26,1091,3745.31,3629.61,0.18,3352.12,normal,770.0,0.41,126.23
2020-02-25,1923,4305.48,3779.06,0.21,3028.18,normal,695.0,0.2,607.62
2020-03-26,1264,4549.69,3338.99,0.35,3564.46,normal,642.0,0.45,607.85
2020-04-25,1810,5195.83,3514.07,0.27,3207.02,normal,740.0,0.14,438.63
2020-05-25,1771,3333.31,2219.09,0.29,2310.84,recession,733.0,0.39,424.62
2020-06-24,1016,3799.28,2473.61,0.09,2564.35,normal,632.0,0.14,520.33
2020-07-24,1149,4349.92,3149.43,0.09,2777.84,normal,690.0,0.36,565.7
2020-08-23,1581,4849.85,4137.07,0.1,2689.41,normal,658.0,0.14,657.53
2020-09-22,1882,4641.19,3312.9,0.06,3344.49,normal,712.0,0.42,424.62
2020-10-22,1549,2584.44,2183.64,0.26,2172.37,normal,685.0,0.14,601.45
2020-11-21,1914,2518.54,3306.49,0.12,3136.47,normal,734.0,0.19,214.76
2020-12-21,1783,4179.58,2029.73,0.2,1756.94,normal,577.0,0.4,172.31
2021-01-20,1790,1710.02,2960.71,0.38,2864.37,normal,753.0,0.2,384.02
2021-02-19,1981,5960.17,3324.02,0.08,2764.32,normal,753.0,0.38,533.18
2021-03-21,1456,4528.21,4359.2,0.14,2205.42,normal,693.0,0.15,590.69
2021-04-20,1201,3960.15,3003.6,0.1,2530.88,normal,659.0,0.1,505.32
2021-05-20,1170,6765.29,3730.73,0.19,2929.86,normal,695.0,0.28,469.69
2021-06-19,1818,5974.57,1624.47,0.39,2564.67,inflation,563.0,0.56,835.81
2021-07-19,1971,2662.47,3161.1,0.21,2509.44,recession,608.0,0.19,490.07
2021-08-18,1949,1262.81,3983.64,0.14,3086.22,normal,702.0,0.27,472.03
2021-09-17,1479,3731.63,3630.44,0.22,3251.81,normal,686.0,0.45,578.6
2021-10-17,1520,4404.16,3518.73,0.29,3380.32,inflation,694.0,0.13,432.02
2021-11-16,1350,2901.8,4108.15,0.06,3099.72,inflation,611.0,0.16,634.33
2021-12-16,1917,4358.56,2349.88,0.28,3719.85,recession,643.0,0.56,417.78
2022-01-15,1059,3262.49,1945.61,0.11,1895.89,inflation,684.0,0.59,284.18
2022-02-14,1580,3261.75,3296.65,0.15,3692.32,normal,712.0,0.43,346.92
2022-03-16,1029,3933.14,2949.17,0.3,2529.63,recession,706.0,0.35,558.03
2022-04-15,1725,4565.62,2796.9,0.1,3129.72,normal,715.0,0.56,28.88
2022-05-15,1341,4511.73,2893.87,0.28,3201.79,normal,700.0,0.52,556.39
2022-06-14,1095,5455.0,2716.01,0.22,2657.49,normal,654.0,0.52,255.8
2022-07-14,1124,3846.7,3412.7,0.39,3527.49,normal,578.0,0.2,671.13
2022-08-13,1679,3261.17,2863.51,0.34,2810.08,inflation,756.0,0.38,759.72
2022-09-12,1818,2585.77,2851.3,0.36,2959.83,normal,744.0,0.25,211.14
2022-10-12,1052,2401.62,3662.26,0.2,3215.26,recession,648.0,0.57,647.5
2022-11-11,1161,4043.99,3735.51,0.19,1540.17,recession,813.0,0.4,576.85
2022-12-11,1116,3308.49,3599.39,0.32,2512.59,normal,726.0,0.51,599.51
2023-01-10,1462,3452.89,3373.56,0.34,3376.34,inflation,698.0,0.14,209.68
2023-02-09,1746,3689.48,1854.24,0.17,2498.45,normal,692.0,0.49,881.18
2023-03-11,1092,4016.66,2798.32,0.23,2812.22,normal,738.0,0.19,687.45
2023-04-10,1202,4306.28,2343.29,0.24,2967.0,normal,635.0,0.2,584.73
2023-05-10,1812,2968.45,3498.06,0.12,2777.53,normal,686.0,0.55,580.39
2023-06-09,1074,3982.13,2534.66,0.16,2466.28,normal,638.0,0.18,735.88
2023-07-09,1457,4367.89,4373.61,0.1,2428.25,inflation,661.0,0.42,964.23
2023-08-08,1190,1891.95,3224.88,0.1,2797.4,normal,602.0,0.53,119.92
2023-09-07,1741,4396.7,3089.09,0.05,3247.8,recession,664.0,0.18,532.89
2023-10-07,1149,5549.63,3175.02,0.15,2398.82,normal,595.0,0.52,586.84
2023-11-06,1097,3821.33,2415.4,0.22,3811.81,normal,649.0,0.47,395.1
2019-01-01,1577,4672.18,2794.87,0.31,2740.43,inflation,625.0,0.59,359.29
2019-01-31,1566,3524.82,4439.4,0.3,3118.63,inflation,662.0,0.26,420.65
2019-03-02,1859,3265.31,2146.34,0.17,3762.62,normal,735.0,0.14,812.44
2019-04-01,1490,3617.24,2725.09,0.13,3195.09,recession,692.0,0.26,577.49
2019-05-01,1497,6423.61,3150.23,0.25,2260.14,normal,785.0,0.44,376.08
2019-05-31,1823,4179.85,3932.85,0.4,1738.12,inflation,720.0,0.21,771.58
2019-06-30,1862,4520.96,1683.56,0.19,3512.01,inflation,644.0,0.35,506.96
2019-07-30,1836,5897.16,2958.34,0.08,2598.95,normal,661.0,0.52,418.93
2019-08-29,1645,4708.68,3491.93,0.22,2315.08,inflation,659.0,0.28,237.72
2019-09-28,1378,5083.27,2207.13,0.08,3276.37,normal,678.0,0.47,443.73
2019-10-28,1380,6383.05,2096.21,0.24,2745.05,recession,652.0,0.27,556.78
2019-11-27,1992,5293.28,2396.09,0.1,3033.07,normal,684.0,0.52,507.86
2019-12-27,1453,5447.32,3872.62,0.31,2622.29,normal,745.0,0.5,392.34
2020-01-26,1220,2959.45,2040.15,0.22,2831.12,normal,713.0,0.38,306.48
2020-02-25,1957,4857.69,3463.34,0.38,2435.11,inflation,642.0,0.41,697.55
2020-03-26,1593,5499.2,1964.02,0.11,2143.61,recession,698.0,0.51,621.69
2020-04-25,1914,4396.81,2857.63,0.12,2238.12,recession,591.0,0.51,587.09
2020-05-25,1493,4804.53,3627.08,0.3,2574.22,normal,694.0,0.57,427.03
2020-06-24,1266,5459.96,2733.1,0.24,3179.38,inflation,660.0,0.2,215.13
2020-07-24,1374,3516.53,3281.42,0.26,3032.61,inflation,767.0,0.22,356.14
2020-08-23,1029,6190.05,2737.46,0.14,2822.84,normal,659.0,0.26,655.51
2020-09-22,1501,4421.9,2458.09,0.32,2921.68,normal,641.0,0.59,374.17
2020-10-22,1053,4045.88,3721.16,0.3,2552.18,normal,697.0,0.19,420.88
2020-11-21,1611,4126.2,3379.54,0.25,2082.98,recession,582.0,0.22,850.37
2020-12-21,1499,4281.58,3929.67,0.09,2878.47,normal,757.0,0.56,593.51
2021-01-20,1607,4992.93,2954.29,0.25,2976.17,inflation,656.0,0.47,563.06
2021-02-19,1953,4001.32,4475.84,0.1,3499.12,inflation,722.0,0.32,520.58
2021-03-21,1663,4437.14,3601.36,0.28,2283.78,inflation,662.0,0.28,1056.16
2021-04-20,1581,3152.04,3012.22,0.23,3085.78,normal,756.0,0.49,412.07
2021-05-20,1210,5437.7,3823.37,0.38,2935.26,normal,703.0,0.6,848.4
2021-06-19,1862,3679.44,2667.59,0.38,1988.35,normal,649.0,0.4,658.16
2021-07-19,1728,4638.91,2209.99,0.4,2813.92,recession,630.0,0.36,646.66
2021-08-18,1340,3152.62,2691.53,0.18,2305.21,recession,658.0,0.13,538.89
2021-09-17,1704,4875.42,2179.69,0.18,2850.22,normal,783.0,0.25,276.25
2021-10-17,1599,5009.67,3363.98,0.11,3298.25,inflation,659.0,0.19,591.25
2021-11-16,1075,2779.08,4122.99,0.08,2542.16,normal,648.0,0.25,705.14
